"cnty_fips","display_name","Value","theme_range"
55077,"""Marquette, (WI)""",33.4,"32.7 - 37.1 (650)"
55079,"""Milwaukee, (WI)""",34.6,"32.7 - 37.1 (650)"
55081,"""Monroe, (WI)""",33.8,"32.7 - 37.1 (650)"
55087,"""Outagamie, (WI)""",33.2,"32.7 - 37.1 (650)"
55089,"""Ozaukee, (WI)""",31.5,"0.0 - 32.6 (652)"
55091,"""Pepin, (WI)""",33.9,"32.7 - 37.1 (650)"
55097,"""Portage, (WI)""",33.2,"32.7 - 37.1 (650)"
55101,"""Racine, (WI)""",37.2,"37.2 - 40.7 (628)"
55103,"""Richland, (WI)""",38.5,"37.2 - 40.7 (628)"
55105,"""Rock, (WI)""",34.6,"32.7 - 37.1 (650)"
55111,"""Sauk, (WI)""",39.2,"37.2 - 40.7 (628)"
55117,"""Sheboygan, (WI)""",34.3,"32.7 - 37.1 (650)"
55121,"""Trempealeau, (WI)""",35.8,"32.7 - 37.1 (650)"
55123,"""Vernon, (WI)""",35.4,"32.7 - 37.1 (650)"
55127,"""Walworth, (WI)""",33.3,"32.7 - 37.1 (650)"
55131,"""Washington, (WI)""",33.2,"32.7 - 37.1 (650)"
55133,"""Waukesha, (WI)""",30.3,"0.0 - 32.6 (652)"
55135,"""Waupaca, (WI)""",33.9,"32.7 - 37.1 (650)"
55137,"""Waushara, (WI)""",32.6,"0.0 - 32.6 (652)"
55139,"""Winnebago, (WI)""",33.8,"32.7 - 37.1 (650)"
55141,"""Wood, (WI)""",30.1,"0.0 - 32.6 (652)"
01001,"""Autauga, (AL)""",56.2,"46.2 - 112.3 (634)"
01009,"""Blount, (AL)""",50.3,"46.2 - 112.3 (634)"
01015,"""Calhoun, (AL)""",53,"46.2 - 112.3 (634)"
01017,"""Chambers, (AL)""",45.8,"40.8 - 46.1 (652)"
01019,"""Cherokee, (AL)""",47.7,"46.2 - 112.3 (634)"
01021,"""Chilton, (AL)""",51.2,"46.2 - 112.3 (634)"
01027,"""Clay, (AL)""",49.4,"46.2 - 112.3 (634)"
01029,"""Cleburne, (AL)""",47.5,"46.2 - 112.3 (634)"
01037,"""Coosa, (AL)""",51.2,"46.2 - 112.3 (634)"
01043,"""Cullman, (AL)""",52.5,"46.2 - 112.3 (634)"
01047,"""Dallas, (AL)""",56.4,"46.2 - 112.3 (634)"
01049,"""DeKalb, (AL)""",50.7,"46.2 - 112.3 (634)"
01051,"""Elmore, (AL)""",54.5,"46.2 - 112.3 (634)"
01055,"""Etowah, (AL)""",48,"46.2 - 112.3 (634)"
01071,"""Jackson, (AL)""",55.5,"46.2 - 112.3 (634)"
01073,"""Jefferson, (AL)""",60.6,"46.2 - 112.3 (634)"
01081,"""Lee, (AL)""",40.3,"37.2 - 40.7 (628)"
01083,"""Limestone, (AL)""",46.7,"46.2 - 112.3 (634)"
01085,"""Lowndes, (AL)""",57.5,"46.2 - 112.3 (634)"
01087,"""Macon, (AL)""",51.2,"46.2 - 112.3 (634)"
01089,"""Madison, (AL)""",46.2,"46.2 - 112.3 (634)"
01095,"""Marshall, (AL)""",53.3,"46.2 - 112.3 (634)"
01101,"""Montgomery, (AL)""",55.6,"46.2 - 112.3 (634)"
01103,"""Morgan, (AL)""",48.6,"46.2 - 112.3 (634)"
01111,"""Randolph, (AL)""",45.4,"40.8 - 46.1 (652)"
01113,"""Russell, (AL)""",46.7,"46.2 - 112.3 (634)"
01115,"""St. Clair, (AL)""",50.1,"46.2 - 112.3 (634)"
01117,"""Shelby, (AL)""",49.1,"46.2 - 112.3 (634)"
01121,"""Talladega, (AL)""",57.7,"46.2 - 112.3 (634)"
01123,"""Tallapoosa, (AL)""",47.1,"46.2 - 112.3 (634)"
13015,"""Bartow, (GA)""",51.5,"46.2 - 112.3 (634)"
13035,"""Butts, (GA)""",51.7,"46.2 - 112.3 (634)"
13045,"""Carroll, (GA)""",42.9,"40.8 - 46.1 (652)"
13047,"""Catoosa, (GA)""",51.4,"46.2 - 112.3 (634)"
13053,"""Chattahoochee, (GA)""",47.2,"46.2 - 112.3 (634)"
13055,"""Chattooga, (GA)""",50.1,"46.2 - 112.3 (634)"
13057,"""Cherokee, (GA)""",41.8,"40.8 - 46.1 (652)"
13063,"""Clayton, (GA)""",53.3,"46.2 - 112.3 (634)"
13067,"""Cobb, (GA)""",52.6,"46.2 - 112.3 (634)"
13077,"""Coweta, (GA)""",38.3,"37.2 - 40.7 (628)"
13079,"""Crawford, (GA)""",46.9,"46.2 - 112.3 (634)"
13083,"""Dade, (GA)""",52.5,"46.2 - 112.3 (634)"
13085,"""Dawson, (GA)""",38.4,"37.2 - 40.7 (628)"
13089,"""DeKalb, (GA)""",37.4,"37.2 - 40.7 (628)"
13097,"""Douglas, (GA)""",49.6,"46.2 - 112.3 (634)"
13111,"""Fannin, (GA)""",39.2,"37.2 - 40.7 (628)"
13113,"""Fayette, (GA)""",36,"32.7 - 37.1 (650)"
13115,"""Floyd, (GA)""",48.2,"46.2 - 112.3 (634)"
13117,"""Forsyth, (GA)""",36.6,"32.7 - 37.1 (650)"
13121,"""Fulton, (GA)""",40.4,"37.2 - 40.7 (628)"
13123,"""Gilmer, (GA)""",42,"40.8 - 46.1 (652)"
13129,"""Gordon, (GA)""",47.7,"46.2 - 112.3 (634)"
13135,"""Gwinnett, (GA)""",36.9,"32.7 - 37.1 (650)"
13143,"""Haralson, (GA)""",44.4,"40.8 - 46.1 (652)"
13145,"""Harris, (GA)""",40.1,"37.2 - 40.7 (628)"
13149,"""Heard, (GA)""",41,"40.8 - 46.1 (652)"
13151,"""Henry, (GA)""",51.6,"46.2 - 112.3 (634)"
13171,"""Lamar, (GA)""",59.2,"46.2 - 112.3 (634)"
13187,"""Lumpkin, (GA)""",39.4,"37.2 - 40.7 (628)"
13193,"""Macon, (GA)""",60,"46.2 - 112.3 (634)"
13197,"""Marion, (GA)""",41.2,"40.8 - 46.1 (652)"
13199,"""Meriwether, (GA)""",40.1,"37.2 - 40.7 (628)"
13207,"""Monroe, (GA)""",48.5,"46.2 - 112.3 (634)"
13213,"""Murray, (GA)""",49.4,"46.2 - 112.3 (634)"
13215,"""Muscogee, (GA)""",45.6,"40.8 - 46.1 (652)"
13223,"""Paulding, (GA)""",48.5,"46.2 - 112.3 (634)"
13227,"""Pickens, (GA)""",42.7,"40.8 - 46.1 (652)"
13231,"""Pike, (GA)""",59.1,"46.2 - 112.3 (634)"
13233,"""Polk, (GA)""",46,"40.8 - 46.1 (652)"
13247,"""Rockdale, (GA)""",39.2,"37.2 - 40.7 (628)"
13249,"""Schley, (GA)""",37.4,"37.2 - 40.7 (628)"
13255,"""Spalding, (GA)""",51.3,"46.2 - 112.3 (634)"
13263,"""Talbot, (GA)""",51.8,"46.2 - 112.3 (634)"
13269,"""Taylor, (GA)""",55.6,"46.2 - 112.3 (634)"
13285,"""Troup, (GA)""",40.9,"40.8 - 46.1 (652)"
13291,"""Union, (GA)""",38.7,"37.2 - 40.7 (628)"
13293,"""Upson, (GA)""",76.7,"46.2 - 112.3 (634)"
13295,"""Walker, (GA)""",50.7,"46.2 - 112.3 (634)"
13313,"""Whitfield, (GA)""",51.5,"46.2 - 112.3 (634)"
18025,"""Crawford, (IN)""",43.2,"40.8 - 46.1 (652)"
18037,"""Dubois, (IN)""",44.2,"40.8 - 46.1 (652)"
18043,"""Floyd, (IN)""",37.9,"37.2 - 40.7 (628)"
18061,"""Harrison, (IN)""",36,"32.7 - 37.1 (650)"
18123,"""Perry, (IN)""",41.9,"40.8 - 46.1 (652)"
18147,"""Spencer, (IN)""",36.8,"32.7 - 37.1 (650)"
21001,"""Adair, (KY)""",45.5,"40.8 - 46.1 (652)"
21003,"""Allen, (KY)""",47,"46.2 - 112.3 (634)"
21005,"""Anderson, (KY)""",40.5,"37.2 - 40.7 (628)"
21009,"""Barren, (KY)""",48,"46.2 - 112.3 (634)"
21017,"""Bourbon, (KY)""",41.8,"40.8 - 46.1 (652)"
21021,"""Boyle, (KY)""",42,"40.8 - 46.1 (652)"
21027,"""Breckinridge, (KY)""",34.3,"32.7 - 37.1 (650)"
21029,"""Bullitt, (KY)""",29.8,"0.0 - 32.6 (652)"
21031,"""Butler, (KY)""",41.8,"40.8 - 46.1 (652)"
21045,"""Casey, (KY)""",43.5,"40.8 - 46.1 (652)"
21049,"""Clark, (KY)""",46.5,"46.2 - 112.3 (634)"
21053,"""Clinton, (KY)""",39.7,"37.2 - 40.7 (628)"
21057,"""Cumberland, (KY)""",48.7,"46.2 - 112.3 (634)"
21059,"""Daviess, (KY)""",38.3,"37.2 - 40.7 (628)"
21061,"""Edmonson, (KY)""",45.9,"40.8 - 46.1 (652)"
21065,"""Estill, (KY)""",48.7,"46.2 - 112.3 (634)"
21067,"""Fayette, (KY)""",36.1,"32.7 - 37.1 (650)"
21073,"""Franklin, (KY)""",42.1,"40.8 - 46.1 (652)"
21079,"""Garrard, (KY)""",37.3,"37.2 - 40.7 (628)"
21085,"""Grayson, (KY)""",42.8,"40.8 - 46.1 (652)"
21087,"""Green, (KY)""",49.1,"46.2 - 112.3 (634)"
21091,"""Hancock, (KY)""",38.9,"37.2 - 40.7 (628)"
21093,"""Hardin, (KY)""",29.1,"0.0 - 32.6 (652)"
21099,"""Hart, (KY)""",48.1,"46.2 - 112.3 (634)"
21109,"""Jackson, (KY)""",46.3,"46.2 - 112.3 (634)"
21111,"""Jefferson, (KY)""",34.2,"32.7 - 37.1 (650)"
21113,"""Jessamine, (KY)""",36.6,"32.7 - 37.1 (650)"
21123,"""Larue, (KY)""",40.7,"37.2 - 40.7 (628)"
21125,"""Laurel, (KY)""",41,"40.8 - 46.1 (652)"
21137,"""Lincoln, (KY)""",40.6,"37.2 - 40.7 (628)"
21141,"""Logan, (KY)""",43.7,"40.8 - 46.1 (652)"
21147,"""McCreary, (KY)""",44.7,"40.8 - 46.1 (652)"
21151,"""Madison, (KY)""",38.7,"37.2 - 40.7 (628)"
21155,"""Marion, (KY)""",43.4,"40.8 - 46.1 (652)"
21163,"""Meade, (KY)""",38,"37.2 - 40.7 (628)"
21167,"""Mercer, (KY)""",38,"37.2 - 40.7 (628)"
21169,"""Metcalfe, (KY)""",50.1,"46.2 - 112.3 (634)"
21171,"""Monroe, (KY)""",52.4,"46.2 - 112.3 (634)"
21173,"""Montgomery, (KY)""",41.8,"40.8 - 46.1 (652)"
21177,"""Muhlenberg, (KY)""",41.5,"40.8 - 46.1 (652)"
21179,"""Nelson, (KY)""",41.3,"40.8 - 46.1 (652)"
21181,"""Nicholas, (KY)""",49.5,"46.2 - 112.3 (634)"
21183,"""Ohio, (KY)""",40.4,"37.2 - 40.7 (628)"
21199,"""Pulaski, (KY)""",40.3,"37.2 - 40.7 (628)"
21203,"""Rockcastle, (KY)""",40.7,"37.2 - 40.7 (628)"
21207,"""Russell, (KY)""",41.9,"40.8 - 46.1 (652)"
21209,"""Scott, (KY)""",47,"46.2 - 112.3 (634)"
21211,"""Shelby, (KY)""",34.6,"32.7 - 37.1 (650)"
21213,"""Simpson, (KY)""",47.2,"46.2 - 112.3 (634)"
21215,"""Spencer, (KY)""",34.5,"32.7 - 37.1 (650)"
21217,"""Taylor, (KY)""",46.3,"46.2 - 112.3 (634)"
21227,"""Warren, (KY)""",45,"40.8 - 46.1 (652)"
21229,"""Washington, (KY)""",42.3,"40.8 - 46.1 (652)"
21231,"""Wayne, (KY)""",41.5,"40.8 - 46.1 (652)"
21235,"""Whitley, (KY)""",54.1,"46.2 - 112.3 (634)"
21239,"""Woodford, (KY)""",38.2,"37.2 - 40.7 (628)"
37039,"""Cherokee, (NC)""",39.6,"37.2 - 40.7 (628)"
47001,"""Anderson, (TN)""",38.8,"37.2 - 40.7 (628)"
47003,"""Bedford, (TN)""",45.6,"40.8 - 46.1 (652)"
47007,"""Bledsoe, (TN)""",46.1,"40.8 - 46.1 (652)"
47009,"""Blount, (TN)""",37.4,"37.2 - 40.7 (628)"
47011,"""Bradley, (TN)""",51.3,"46.2 - 112.3 (634)"
47013,"""Campbell, (TN)""",47.7,"46.2 - 112.3 (634)"
47015,"""Cannon, (TN)""",45.8,"40.8 - 46.1 (652)"
47021,"""Cheatham, (TN)""",51.7,"46.2 - 112.3 (634)"
47027,"""Clay, (TN)""",50.2,"46.2 - 112.3 (634)"
47031,"""Coffee, (TN)""",43.7,"40.8 - 46.1 (652)"
47035,"""Cumberland, (TN)""",36.6,"32.7 - 37.1 (650)"
47037,"""Davidson, (TN)""",45.2,"40.8 - 46.1 (652)"
47041,"""DeKalb, (TN)""",48.2,"46.2 - 112.3 (634)"
47049,"""Fentress, (TN)""",40,"37.2 - 40.7 (628)"
47051,"""Franklin, (TN)""",46.5,"46.2 - 112.3 (634)"
47055,"""Giles, (TN)""",50,"46.2 - 112.3 (634)"
47061,"""Grundy, (TN)""",49.7,"46.2 - 112.3 (634)"
47065,"""Hamilton, (TN)""",50.3,"46.2 - 112.3 (634)"
47087,"""Jackson, (TN)""",45.7,"40.8 - 46.1 (652)"
47093,"""Knox, (TN)""",38,"37.2 - 40.7 (628)"
47103,"""Lincoln, (TN)""",46.5,"46.2 - 112.3 (634)"
47105,"""Loudon, (TN)""",36.5,"32.7 - 37.1 (650)"
47107,"""McMinn, (TN)""",51.2,"46.2 - 112.3 (634)"
47111,"""Macon, (TN)""",48.9,"46.2 - 112.3 (634)"
47115,"""Marion, (TN)""",51.4,"46.2 - 112.3 (634)"
47117,"""Marshall, (TN)""",49.1,"46.2 - 112.3 (634)"
47119,"""Maury, (TN)""",53.7,"46.2 - 112.3 (634)"
47121,"""Meigs, (TN)""",49.3,"46.2 - 112.3 (634)"
47123,"""Monroe, (TN)""",40.7,"37.2 - 40.7 (628)"
47127,"""Moore, (TN)""",46.6,"46.2 - 112.3 (634)"
47129,"""Morgan, (TN)""",38.1,"37.2 - 40.7 (628)"
47133,"""Overton, (TN)""",43.9,"40.8 - 46.1 (652)"
47137,"""Pickett, (TN)""",43.6,"40.8 - 46.1 (652)"
47139,"""Polk, (TN)""",48.6,"46.2 - 112.3 (634)"
47141,"""Putnam, (TN)""",41.6,"40.8 - 46.1 (652)"
47143,"""Rhea, (TN)""",40.4,"37.2 - 40.7 (628)"
47145,"""Roane, (TN)""",37.3,"37.2 - 40.7 (628)"
47147,"""Robertson, (TN)""",51.4,"46.2 - 112.3 (634)"
47149,"""Rutherford, (TN)""",41.2,"40.8 - 46.1 (652)"
47151,"""Scott, (TN)""",45.9,"40.8 - 46.1 (652)"
47153,"""Sequatchie, (TN)""",51.4,"46.2 - 112.3 (634)"
47159,"""Smith, (TN)""",43.4,"40.8 - 46.1 (652)"
47165,"""Sumner, (TN)""",46.1,"40.8 - 46.1 (652)"
47169,"""Trousdale, (TN)""",44.9,"40.8 - 46.1 (652)"
47175,"""Van Buren, (TN)""",46.7,"46.2 - 112.3 (634)"
47177,"""Warren, (TN)""",53,"46.2 - 112.3 (634)"
47185,"""White, (TN)""",54.9,"46.2 - 112.3 (634)"
47187,"""Williamson, (TN)""",35.2,"32.7 - 37.1 (650)"
47189,"""Wilson, (TN)""",44.1,"40.8 - 46.1 (652)"
13009,"""Baldwin, (GA)""",42.6,"40.8 - 46.1 (652)"
13011,"""Banks, (GA)""",44.4,"40.8 - 46.1 (652)"
13013,"""Barrow, (GA)""",41,"40.8 - 46.1 (652)"
13021,"""Bibb, (GA)""",44.8,"40.8 - 46.1 (652)"
13023,"""Bleckley, (GA)""",43.8,"40.8 - 46.1 (652)"
13031,"""Bulloch, (GA)""",46.2,"46.2 - 112.3 (634)"
13033,"""Burke, (GA)""",44.3,"40.8 - 46.1 (652)"
13043,"""Candler, (GA)""",51.8,"46.2 - 112.3 (634)"
13059,"""Clarke, (GA)""",48.8,"46.2 - 112.3 (634)"
13073,"""Columbia, (GA)""",38.3,"37.2 - 40.7 (628)"
13091,"""Dodge, (GA)""",46.3,"46.2 - 112.3 (634)"
13093,"""Dooly, (GA)""",43,"40.8 - 46.1 (652)"
13103,"""Effingham, (GA)""",43,"40.8 - 46.1 (652)"
13105,"""Elbert, (GA)""",44,"40.8 - 46.1 (652)"
13107,"""Emanuel, (GA)""",51.1,"46.2 - 112.3 (634)"
13109,"""Evans, (GA)""",46.9,"46.2 - 112.3 (634)"
13119,"""Franklin, (GA)""",47.7,"46.2 - 112.3 (634)"
13125,"""Glascock, (GA)""",45.8,"40.8 - 46.1 (652)"
13133,"""Greene, (GA)""",43.3,"40.8 - 46.1 (652)"
13137,"""Habersham, (GA)""",42.1,"40.8 - 46.1 (652)"
13139,"""Hall, (GA)""",39.1,"37.2 - 40.7 (628)"
13141,"""Hancock, (GA)""",44,"40.8 - 46.1 (652)"
13147,"""Hart, (GA)""",44.8,"40.8 - 46.1 (652)"
13153,"""Houston, (GA)""",42.6,"40.8 - 46.1 (652)"
13157,"""Jackson, (GA)""",48.6,"46.2 - 112.3 (634)"
13159,"""Jasper, (GA)""",41.2,"40.8 - 46.1 (652)"
13163,"""Jefferson, (GA)""",45.6,"40.8 - 46.1 (652)"
13165,"""Jenkins, (GA)""",51.2,"46.2 - 112.3 (634)"
13167,"""Johnson, (GA)""",47.7,"46.2 - 112.3 (634)"
13169,"""Jones, (GA)""",45.3,"40.8 - 46.1 (652)"
13175,"""Laurens, (GA)""",47.1,"46.2 - 112.3 (634)"
13181,"""Lincoln, (GA)""",37.3,"37.2 - 40.7 (628)"
13189,"""McDuffie, (GA)""",40.6,"37.2 - 40.7 (628)"
13195,"""Madison, (GA)""",51,"46.2 - 112.3 (634)"
13209,"""Montgomery, (GA)""",49.9,"46.2 - 112.3 (634)"
13211,"""Morgan, (GA)""",42.2,"40.8 - 46.1 (652)"
13217,"""Newton, (GA)""",40.8,"40.8 - 46.1 (652)"
13219,"""Oconee, (GA)""",48.3,"46.2 - 112.3 (634)"
13221,"""Oglethorpe, (GA)""",50.1,"46.2 - 112.3 (634)"
13225,"""Peach, (GA)""",47.1,"46.2 - 112.3 (634)"
13235,"""Pulaski, (GA)""",42.6,"40.8 - 46.1 (652)"
13237,"""Putnam, (GA)""",42.7,"40.8 - 46.1 (652)"
13241,"""Rabun, (GA)""",42.7,"40.8 - 46.1 (652)"
13245,"""Richmond, (GA)""",43.5,"40.8 - 46.1 (652)"
13251,"""Screven, (GA)""",49.8,"46.2 - 112.3 (634)"
13257,"""Stephens, (GA)""",46.3,"46.2 - 112.3 (634)"
13265,"""Taliaferro, (GA)""",47.3,"46.2 - 112.3 (634)"
13279,"""Toombs, (GA)""",53,"46.2 - 112.3 (634)"
13281,"""Towns, (GA)""",42.1,"40.8 - 46.1 (652)"
13283,"""Treutlen, (GA)""",47.8,"46.2 - 112.3 (634)"
13289,"""Twiggs, (GA)""",45.5,"40.8 - 46.1 (652)"
13297,"""Walton, (GA)""",40.8,"40.8 - 46.1 (652)"
13301,"""Warren, (GA)""",46.6,"46.2 - 112.3 (634)"
13303,"""Washington, (GA)""",46.1,"40.8 - 46.1 (652)"
13311,"""White, (GA)""",40.3,"37.2 - 40.7 (628)"
13317,"""Wilkes, (GA)""",44,"40.8 - 46.1 (652)"
13319,"""Wilkinson, (GA)""",45.6,"40.8 - 46.1 (652)"
21011,"""Bath, (KY)""",59.9,"46.2 - 112.3 (634)"
21013,"""Bell, (KY)""",59,"46.2 - 112.3 (634)"
21019,"""Boyd, (KY)""",45.3,"40.8 - 46.1 (652)"
21025,"""Breathitt, (KY)""",49.4,"46.2 - 112.3 (634)"
21043,"""Carter, (KY)""",40.8,"40.8 - 46.1 (652)"
21051,"""Clay, (KY)""",61.8,"46.2 - 112.3 (634)"
21063,"""Elliott, (KY)""",32.3,"0.0 - 32.6 (652)"
21069,"""Fleming, (KY)""",50.1,"46.2 - 112.3 (634)"
21071,"""Floyd, (KY)""",33.5,"32.7 - 37.1 (650)"
21095,"""Harlan, (KY)""",57.7,"46.2 - 112.3 (634)"
21115,"""Johnson, (KY)""",46.7,"46.2 - 112.3 (634)"
21119,"""Knott, (KY)""",37.1,"32.7 - 37.1 (650)"
21121,"""Knox, (KY)""",46.1,"40.8 - 46.1 (652)"
21127,"""Lawrence, (KY)""",46.3,"46.2 - 112.3 (634)"
21129,"""Lee, (KY)""",57.6,"46.2 - 112.3 (634)"
21131,"""Leslie, (KY)""",62,"46.2 - 112.3 (634)"
21133,"""Letcher, (KY)""",39.4,"37.2 - 40.7 (628)"
21153,"""Magoffin, (KY)""",36,"32.7 - 37.1 (650)"
21159,"""Martin, (KY)""",39,"37.2 - 40.7 (628)"
21165,"""Menifee, (KY)""",46.6,"46.2 - 112.3 (634)"
21175,"""Morgan, (KY)""",44.7,"40.8 - 46.1 (652)"
21189,"""Owsley, (KY)""",55.6,"46.2 - 112.3 (634)"
21193,"""Perry, (KY)""",51.5,"46.2 - 112.3 (634)"
21195,"""Pike, (KY)""",34.6,"32.7 - 37.1 (650)"
21197,"""Powell, (KY)""",53.4,"46.2 - 112.3 (634)"
21205,"""Rowan, (KY)""",56.3,"46.2 - 112.3 (634)"
21237,"""Wolfe, (KY)""",55.2,"46.2 - 112.3 (634)"
37003,"""Alexander, (NC)""",40.6,"37.2 - 40.7 (628)"
37005,"""Alleghany, (NC)""",33.9,"32.7 - 37.1 (650)"
37009,"""Ashe, (NC)""",29.6,"0.0 - 32.6 (652)"
37011,"""Avery, (NC)""",38.9,"37.2 - 40.7 (628)"
37021,"""Buncombe, (NC)""",42.2,"40.8 - 46.1 (652)"
37023,"""Burke, (NC)""",43.5,"40.8 - 46.1 (652)"
37027,"""Caldwell, (NC)""",41.1,"40.8 - 46.1 (652)"
37035,"""Catawba, (NC)""",43.8,"40.8 - 46.1 (652)"
37043,"""Clay, (NC)""",39.5,"37.2 - 40.7 (628)"
37045,"""Cleveland, (NC)""",47,"46.2 - 112.3 (634)"
37071,"""Gaston, (NC)""",44.3,"40.8 - 46.1 (652)"
37075,"""Graham, (NC)""",37.1,"32.7 - 37.1 (650)"
37087,"""Haywood, (NC)""",38.9,"37.2 - 40.7 (628)"
37089,"""Henderson, (NC)""",39.9,"37.2 - 40.7 (628)"
37097,"""Iredell, (NC)""",42.4,"40.8 - 46.1 (652)"
37099,"""Jackson, (NC)""",40,"37.2 - 40.7 (628)"
37109,"""Lincoln, (NC)""",41.1,"40.8 - 46.1 (652)"
37111,"""McDowell, (NC)""",43.4,"40.8 - 46.1 (652)"
37113,"""Macon, (NC)""",42.4,"40.8 - 46.1 (652)"
37115,"""Madison, (NC)""",46.1,"40.8 - 46.1 (652)"
37119,"""Mecklenburg, (NC)""",38,"37.2 - 40.7 (628)"
37121,"""Mitchell, (NC)""",38.3,"37.2 - 40.7 (628)"
37149,"""Polk, (NC)""",43.3,"40.8 - 46.1 (652)"
37161,"""Rutherford, (NC)""",49.5,"46.2 - 112.3 (634)"
37171,"""Surry, (NC)""",43.7,"40.8 - 46.1 (652)"
37173,"""Swain, (NC)""",36.8,"32.7 - 37.1 (650)"
37175,"""Transylvania, (NC)""",40.9,"40.8 - 46.1 (652)"
37189,"""Watauga, (NC)""",31.1,"0.0 - 32.6 (652)"
37193,"""Wilkes, (NC)""",33.1,"32.7 - 37.1 (650)"
37197,"""Yadkin, (NC)""",42.7,"40.8 - 46.1 (652)"
37199,"""Yancey, (NC)""",40.8,"40.8 - 46.1 (652)"
45001,"""Abbeville, (SC)""",43.5,"40.8 - 46.1 (652)"
45003,"""Aiken, (SC)""",40.2,"37.2 - 40.7 (628)"
45005,"""Allendale, (SC)""",56.2,"46.2 - 112.3 (634)"
45007,"""Anderson, (SC)""",42.5,"40.8 - 46.1 (652)"
45009,"""Bamberg, (SC)""",53.6,"46.2 - 112.3 (634)"
45011,"""Barnwell, (SC)""",43.7,"40.8 - 46.1 (652)"
45013,"""Beaufort, (SC)""",26.6,"0.0 - 32.6 (652)"
45017,"""Calhoun, (SC)""",40.8,"40.8 - 46.1 (652)"
45021,"""Cherokee, (SC)""",48.4,"46.2 - 112.3 (634)"
45023,"""Chester, (SC)""",48,"46.2 - 112.3 (634)"
45029,"""Colleton, (SC)""",59,"46.2 - 112.3 (634)"
45037,"""Edgefield, (SC)""",40.4,"37.2 - 40.7 (628)"
45039,"""Fairfield, (SC)""",39.4,"37.2 - 40.7 (628)"
45045,"""Greenville, (SC)""",41.5,"40.8 - 46.1 (652)"
45047,"""Greenwood, (SC)""",43.7,"40.8 - 46.1 (652)"
45049,"""Hampton, (SC)""",54.9,"46.2 - 112.3 (634)"
45053,"""Jasper, (SC)""",41,"40.8 - 46.1 (652)"
45057,"""Lancaster, (SC)""",38.4,"37.2 - 40.7 (628)"
45059,"""Laurens, (SC)""",51.2,"46.2 - 112.3 (634)"
45063,"""Lexington, (SC)""",37.1,"32.7 - 37.1 (650)"
45065,"""McCormick, (SC)""",38.4,"37.2 - 40.7 (628)"
45071,"""Newberry, (SC)""",43.4,"40.8 - 46.1 (652)"
45073,"""Oconee, (SC)""",42.8,"40.8 - 46.1 (652)"
45075,"""Orangeburg, (SC)""",50.5,"46.2 - 112.3 (634)"
45077,"""Pickens, (SC)""",41.6,"40.8 - 46.1 (652)"
45079,"""Richland, (SC)""",37,"32.7 - 37.1 (650)"
45081,"""Saluda, (SC)""",38.7,"37.2 - 40.7 (628)"
45083,"""Spartanburg, (SC)""",48.8,"46.2 - 112.3 (634)"
45087,"""Union, (SC)""",49.8,"46.2 - 112.3 (634)"
45091,"""York, (SC)""",46.5,"46.2 - 112.3 (634)"
47019,"""Carter, (TN)""",37.4,"37.2 - 40.7 (628)"
47025,"""Claiborne, (TN)""",52.8,"46.2 - 112.3 (634)"
47029,"""Cocke, (TN)""",42.2,"40.8 - 46.1 (652)"
47057,"""Grainger, (TN)""",42.8,"40.8 - 46.1 (652)"
47059,"""Greene, (TN)""",45.1,"40.8 - 46.1 (652)"
47063,"""Hamblen, (TN)""",44.8,"40.8 - 46.1 (652)"
47067,"""Hancock, (TN)""",45.4,"40.8 - 46.1 (652)"
47073,"""Hawkins, (TN)""",41.1,"40.8 - 46.1 (652)"
47089,"""Jefferson, (TN)""",39.9,"37.2 - 40.7 (628)"
47091,"""Johnson, (TN)""",35.9,"32.7 - 37.1 (650)"
47155,"""Sevier, (TN)""",37.7,"37.2 - 40.7 (628)"
47163,"""Sullivan, (TN)""",38.5,"37.2 - 40.7 (628)"
47171,"""Unicoi, (TN)""",38.8,"37.2 - 40.7 (628)"
47173,"""Union, (TN)""",41.2,"40.8 - 46.1 (652)"
47179,"""Washington, (TN)""",39.3,"37.2 - 40.7 (628)"
51021,"""Bland, (VA)""",41.2,"40.8 - 46.1 (652)"
51027,"""Buchanan, (VA)""",34.8,"32.7 - 37.1 (650)"
51035,"""Carroll, (VA)""",42.2,"40.8 - 46.1 (652)"
51051,"""Dickenson, (VA)""",34,"32.7 - 37.1 (650)"
51071,"""Giles, (VA)""",39.2,"37.2 - 40.7 (628)"
51077,"""Grayson, (VA)""",39.4,"37.2 - 40.7 (628)"
51105,"""Lee, (VA)""",42.9,"40.8 - 46.1 (652)"
51155,"""Pulaski, (VA)""",42.6,"40.8 - 46.1 (652)"
51167,"""Russell, (VA)""",38.6,"37.2 - 40.7 (628)"
51169,"""Scott, (VA)""",38.9,"37.2 - 40.7 (628)"
51173,"""Smyth, (VA)""",40.1,"37.2 - 40.7 (628)"
51185,"""Tazewell, (VA)""",37.3,"37.2 - 40.7 (628)"
51191,"""Washington, (VA)""",38.8,"37.2 - 40.7 (628)"
51195,"""Wise, (VA)""",38.5,"37.2 - 40.7 (628)"
51197,"""Wythe, (VA)""",40,"37.2 - 40.7 (628)"
51520,"""Bristol, (VA)""",39.4,"37.2 - 40.7 (628)"
51640,"""Galax, (VA)""",46.4,"46.2 - 112.3 (634)"
51720,"""Norton, (VA)""",36.5,"32.7 - 37.1 (650)"
